DeliveryDate,HourEnding,TotalCapGenRes,TotalCapLoadRes,OfflineAvailableMW,DSTFlag
02/12/2021,16:00,39445.1,1770.7,33020.3,N
02/12/2021,17:00,39068.7,1767.4,33016.2,N
02/12/2021,18:00,37905.1,1770.7,33026.8,N
02/12/2021,19:00,37011.8,1982,33054.5,N
02/12/2021,20:00,36958.8,1980.5,33090.5,N
02/12/2021,21:00,37034.4,1983.9,33117.3,N
02/12/2021,22:00,36925.3,1983.9,33137.9,N
02/12/2021,23:00,36541,1934.8,33439.7,N
02/12/2021,24:00,36399.1,1944.6,33563.8,N
02/13/2021,01:00,33224.7,2010.1,32185,N
02/13/2021,02:00,32870.9,2013,32200.7,N
02/13/2021,03:00,32653.9,2015.3,32209.7,N
02/13/2021,04:00,32630.5,1992.3,32222.5,N
02/13/2021,05:00,33625.4,1984.8,32234.2,N
02/13/2021,06:00,33857.6,1972.8,32237.5,N
02/13/2021,07:00,34259.4,2002.9,32214.7,N
02/13/2021,08:00,34979.9,1995.8,31640.8,N
02/13/2021,09:00,35231.4,1994.7,31632.2,N
02/13/2021,10:00,35631.5,1996.7,31593,N
02/13/2021,11:00,35863.6,1996.7,31554.7,N
02/13/2021,12:00,35998.6,1991.9,31531.6,N
02/13/2021,13:00,36918.4,1991.9,31513.4,N
02/13/2021,14:00,36994.7,1766.9,31498,N
02/13/2021,15:00,36819,1769.2,31479,N
02/13/2021,16:00,36457,1771.7,31472.6,N
02/13/2021,17:00,36422.4,1768.4,31497.8,N
02/13/2021,18:00,36379.6,1771.7,31508.6,N
02/13/2021,19:00,36255.9,1983,31523.5,N
02/13/2021,20:00,36203.4,1981.5,31553.9,N
02/13/2021,21:00,35982.7,1984.9,31581,N
02/13/2021,22:00,35699.6,1984.9,31608.9,N
02/13/2021,23:00,35167.5,1935.8,31917.5,N
02/13/2021,24:00,34975.9,1945.6,32513.4,N
02/14/2021,01:00,33076.1,2010.1,33478,N
02/14/2021,02:00,33137.2,2013,33496,N
02/14/2021,03:00,33279.1,2015.3,33539.6,N
02/14/2021,04:00,33409.7,1992.3,33546.8,N
02/14/2021,05:00,34451.6,1984.8,33560.1,N
02/14/2021,06:00,34545.5,1972.8,33576.4,N
02/14/2021,07:00,34746.8,2002.9,33544.9,N
02/14/2021,08:00,35648.3,1995.8,32970.2,N
02/14/2021,09:00,36280.5,1994.7,32969.1,N
02/14/2021,10:00,37049.6,1996.7,32945.8,N
02/14/2021,11:00,37693.2,1996.7,32890.2,N
02/14/2021,12:00,38352.4,1991.9,32860.8,N
02/14/2021,13:00,38920,1991.9,32839.4,N
02/14/2021,14:00,39632.2,1766.9,32821.6,N
02/14/2021,15:00,40163.3,1769.2,32809.6,N
02/14/2021,16:00,40312.8,1771.7,32801.1,N
02/14/2021,17:00,40493.5,1768.4,32813.1,N
02/14/2021,18:00,40611.5,1771.7,32821.4,N
02/14/2021,19:00,40737,1983,32832.3,N
02/14/2021,20:00,40974.4,1981.5,32848.6,N
02/14/2021,21:00,41230.9,1984.9,32865.9,N
02/14/2021,22:00,41390,1984.9,32883,N
02/14/2021,23:00,41308,1935.8,33175.5,N
02/14/2021,24:00,41656.7,1945.6,33230.7,N
02/15/2021,01:00,43320.8,1979.1,32916.6,N
02/15/2021,02:00,43520.9,1982,32923.7,N
02/15/2021,03:00,43544.9,1984.3,32932.9,N
02/15/2021,04:00,43561.5,1961.3,32938.4,N
02/15/2021,05:00,44425.6,1953.8,32954.2,N
02/15/2021,06:00,44334.3,1941.8,32981.8,N
02/15/2021,07:00,43829.4,1971.9,32955.8,N
02/15/2021,08:00,43579.5,1964.8,32983.7,N
02/15/2021,09:00,44678.4,1963.7,32984.4,N
02/15/2021,10:00,46361.2,1965.7,32962.7,N
02/15/2021,11:00,46344,1965.7,32938,N
02/15/2021,12:00,45996.3,1960.9,32914.7,N
02/15/2021,13:00,45893.8,1960.9,32900.2,N
02/15/2021,14:00,45172.5,1735.9,32858.3,N
02/15/2021,15:00,44570,1738.2,32841.3,N
02/15/2021,16:00,43894.2,1740.7,32831.6,N
02/15/2021,17:00,43035.7,1737.4,32830.4,N
02/15/2021,18:00,40364.2,1740.7,32840.2,N
02/15/2021,19:00,38381.9,1952,32854.2,N
02/15/2021,20:00,38474.9,1950.5,32881.1,N
02/15/2021,21:00,39125.6,1953.9,32918,N
02/15/2021,22:00,38203.8,1953.9,32966.1,N
02/15/2021,23:00,37049.9,1904.8,33270.8,N
02/15/2021,24:00,36150.2,1914.6,33325.2,N
02/16/2021,01:00,35242.9,1898.1,31266.7,N
02/16/2021,02:00,35152,1901,31273.5,N
02/16/2021,03:00,35103.4,1903.3,31280.6,N
02/16/2021,04:00,35326.5,1880.3,31286.5,N
02/16/2021,05:00,36736.9,1872.8,31295.1,N
02/16/2021,06:00,37210.2,1860.8,31299.9,N
02/16/2021,07:00,37670.8,1890.9,31269.5,N
02/16/2021,08:00,38262.6,1883.8,31269.6,N
02/16/2021,09:00,40492.7,1882.7,31260.4,N
02/16/2021,10:00,43328,1884.7,31226.3,N
02/16/2021,11:00,44295.8,1884.7,31182.6,N
02/16/2021,12:00,44821.2,1879.9,31116.1,N
02/16/2021,13:00,45611.2,1879.9,31076,N
02/16/2021,14:00,46575.8,1654.9,31044.2,N
02/16/2021,15:00,47671.5,1657.2,31016.7,N
02/16/2021,16:00,48660.7,1659.7,30990.8,N
02/16/2021,17:00,49126.3,1656.4,30988,N
02/16/2021,18:00,48002.5,1659.7,30987.2,N
02/16/2021,19:00,46894.6,1871,31008.8,N
02/16/2021,20:00,47402.9,1869.5,31045.1,N
02/16/2021,21:00,47770.9,1872.9,31077.6,N
02/16/2021,22:00,48086.8,1872.9,31107.7,N
02/16/2021,23:00,48028.9,1823.8,31411,N
02/16/2021,24:00,48207,1833.6,31458.5,N
    
